Artery; POLYGON; 237, 28, 36; 637,382;636,382;635,382;635,382;635,383;634,383;634,383;633,383;632,383;631,384;630,384;630,384;630,384;629,384;629,385;628,385;628,385;628,385;628,386;627,386;627,386;627,386;626,386;626,387;626,387;625,387;625,388;625,388;624,388;624,388;623,389;623,389;623,389;623,389;622,389;622,389;621,389;621,390;621,390;620,390;620,390;620,390;620,390;619,391;619,391;618,391;618,391;617,391;617,391;616,391;616,391;615,391;615,391;615,391;614,391;613,391;613,392;613,392;612,392;612,392;612,392;612,392;611,392;611,393;611,393;610,393;610,393;609,393;609,393;608,394;608,394;608,394;607,394;607,394;605,395;605,395;604,395;603,395;602,395;601,395;600,395;599,395;598,395;596,395;594,395;590,395;588,395;584,394;582,394;581,394;581,394;579,393;578,393;578,392;577,392;576,392;575,391;575,391;574,391;574,390;574,390;574,389;574,388;574,388;
Artery; POLYGON; 237, 28, 36; 626,376;625,376;624,374;622,373;622,372;621,372;620,372;619,372;618,372;617,372;614,371;612,371;611,371;610,371;610,371;609,371;608,371;607,371;606,371;604,371;603,372;603,372;601,373;601,373;600,373;600,373;599,373;598,373;597,373;596,373;595,373;595,373;594,373;593,373;593,373;593,373;592,374;591,374;590,374;590,374;589,375;589,375;589,376;589,377;588,377;588,378;588,379;588,380;588,381;588,381;589,382;589,383;589,383;589,383;590,384;590,384;590,385;590,385;591,386;592,386;593,386;594,386;595,387;595,387;596,387;597,387;598,387;599,387;600,388;601,388;601,388;602,388;604,388;605,388;605,388;607,388;608,388;609,388;609,388;610,388;611,388;612,388;613,387;613,387;614,387;615,386;615,386;616,385;617,385;618,385;618,384;619,384;620,384;621,383;622,383;623,383;623,383;624,382;624,382;625,382;625,382;625,382;626,382;626,382;626,381;627,381;627,380;627,379;627,378;627,378;627,377;627,377;627,376;627,376;627,375;
Artery; POLYGON; 237, 28, 36; 553,374;553,374;552,374;552,374;551,374;550,374;549,374;549,374;548,374;548,375;547,375;547,375;547,375;546,375;546,375;546,375;545,376;545,376;544,376;544,376;543,376;543,377;542,377;541,377;541,378;541,378;540,378;540,378;539,379;539,379;538,379;538,379;537,379;537,380;536,380;536,380;535,381;534,381;534,381;533,381;533,381;533,381;532,382;531,382;530,382;529,382;529,382;528,382;528,383;528,383;527,383;527,383;526,383;526,383;525,384;525,384;524,384;524,384;524,384;524,384;523,384;523,384;522,384;522,385;521,385;521,385;521,385;521,385;520,385;520,386;519,386;519,386;519,386;518,386;518,386;517,387;517,387;516,387;516,387;516,387;515,387;515,387;515,388;515,388;515,388;515,388;514,388;513,389;512,389;510,390;508,390;508,390;507,390;506,390;506,390;505,391;504,391;503,391;503,391;502,391;502,391;501,392;500,392;500,392;500,392;499,392;499,392;498,392;498,393;498,393;498,393;498,393;497,394;497,394;497,394;497,394;497,395;497,395;496,396;496,396;496,396;496,396;496,397;495,397;495,397;495,397;495,397;494,397;494,398;493,398;492,398;491,399;491,399;490,399;490,399;490,400;490,400;489,400;489,400;488,400;488,400;487,400;487,400;486,400;486,400;485,401;485,401;484,401;484,401;484,401;483,401;483,401;483,402;482,402;482,403;481,404;481,404;481,405;481,406;481,407;481,407;481,408;481,409;481,409;481,410;481,410;482,411;482,411;482,411;483,411;484,412;485,412;485,412;486,412;487,412;490,413;492,414;493,414;494,414;495,414;496,414;497,414;498,414;499,414;501,414;501,414;502,414;503,414;504,414;505,414;506,414;507,414;507,414;509,414;510,414;511,414;512,414;513,413;514,413;515,413;515,413;517,412;519,412;520,412;520,412;522,412;524,411;528,410;530,410;531,409;532,409;535,408;536,407;538,407;539,407;540,406;543,406;545,405;546,404;548,403;549,403;550,403;551,402;553,402;554,401;555,401;555,401;556,400;557,400;559,399;560,398;563,397;564,396;566,395;567,394;567,393;568,393;569,392;570,392;571,391;572,390;574,389;575,389;575,388;575,388;576,387;576,386;576,386;576,385;576,385;576,385;576,384;576,384;576,383;576,383;
Artery; POLYGON; 237, 28, 36; 549,372;548,372;548,372;547,372;547,372;547,372;546,372;546,372;545,373;544,373;544,373;544,373;543,373;543,373;543,374;542,374;541,374;541,374;540,374;540,374;540,374;539,375;539,375;538,375;538,375;537,375;537,375;536,376;535,376;534,376;533,376;533,376;532,376;532,377;531,377;531,377;530,377;529,377;528,377;527,377;527,378;526,378;525,378;525,378;525,378;525,378;525,378;524,378;524,379;524,379;524,379;524,380;524,380;524,380;523,381;523,381;523,381;523,382;523,382;523,383;523,383;523,384;523,384;523,385;523,385;523,385;523,386;524,386;525,387;526,388;526,388;526,389;527,389;
Artery; POLYGON; 237, 28, 36; 556,374;556,374;555,374;555,373;554,373;554,373;553,372;552,372;551,372;551,372;550,372;550,372;549,372;548,372;548,372;547,372;546,372;545,373;545,373;544,373;544,373;543,374;542,374;542,375;541,375;541,375;540,376;540,377;539,377;539,378;539,378;538,378;537,379;537,379;536,380;535,380;534,381;533,381;533,382;532,382;532,382;531,383;531,383;530,383;530,384;530,384;529,384;529,384;529,385;528,385;528,385;528,386;528,386;528,387;528,387;528,388;529,388;530,388;531,388;533,389;533,389;534,389;536,389;537,389;538,389;539,388;541,388;541,388;542,387;543,387;544,387;544,386;545,385;545,385;546,383;547,383;548,382;549,382;549,381;550,381;550,380;550,380;551,379;551,379;551,378;552,378;552,378;552,377;553,376;553,376;553,375;553,375;554,375;554,374;554,374;554,374;555,374;555,373;555,373;
Artery; POLYGON; 237, 28, 36; 770,328;770,328;769,328;769,328;768,328;768,328;767,328;766,328;765,328;764,328;764,328;763,328;762,328;761,328;760,328;759,328;758,328;757,328;756,328;755,328;754,328;754,328;753,328;752,328;751,328;750,328;749,328;748,328;748,328;747,328;746,328;746,328;745,328;744,328;743,329;742,329;741,329;741,329;740,329;738,329;737,329;736,329;735,330;734,330;733,330;732,330;732,330;731,330;730,330;728,330;727,330;726,330;726,330;725,330;725,330;724,330;723,330;722,330;722,330;721,330;721,330;720,330;720,330;719,330;718,330;717,331;716,331;716,332;715,332;714,333;713,333;712,334;712,334;711,335;711,335;710,335;710,335;710,336;710,337;710,337;711,337;711,337;712,338;713,338;713,338;714,339;715,339;716,339;717,339;718,339;719,340;719,340;720,340;721,340;722,340;723,340;724,340;724,340;725,340;726,340;727,340;727,340;728,340;729,340;730,340;731,340;732,340;733,340;734,340;734,340;735,339;736,339;736,339;736,339;737,339;738,338;738,338;739,338;739,338;740,338;741,338;741,338;742,338;742,338;743,338;744,338;745,338;745,338;746,338;747,338;748,338;749,338;749,338;750,338;750,338;751,338;752,338;753,338;753,338;754,338;755,338;756,338;756,338;757,337;757,337;758,337;758,337;759,336;759,336;760,336;760,336;760,335;761,335;761,335;761,335;762,334;762,334;762,334;763,334;763,333;763,333;764,333;764,332;764,332;765,332;765,331;765,331;766,331;766,330;766,330;766,330;766,329;766,329;766,328;767,328;
Artery; POLYGON; 237, 28, 36; 942,358;942,358;941,358;940,358;939,358;938,358;937,358;936,358;935,358;935,358;934,358;934,358;933,358;932,358;931,358;930,358;930,358;929,358;928,358;928,358;926,358;925,358;925,358;924,358;923,358;922,358;921,358;920,358;919,358;919,358;918,358;917,358;916,358;914,358;913,358;912,358;912,358;911,358;910,358;909,358;906,358;905,358;903,358;902,358;901,358;901,358;900,358;899,358;898,358;896,358;895,358;894,358;894,359;893,359;892,359;891,360;890,360;890,360;889,360;888,361;887,361;886,362;886,363;885,364;884,365;884,366;883,368;883,369;883,370;882,372;881,373;881,374;881,375;880,376;880,376;880,377;879,378;879,380;879,381;879,382;879,382;879,383;880,384;882,385;883,386;885,387;887,388;887,388;889,389;890,390;891,390;893,390;894,390;898,390;900,390;901,390;902,390;904,390;904,390;905,390;906,390;907,390;908,390;909,390;911,390;911,390;912,390;913,390;914,391;915,391;916,391;917,391;919,391;920,391;921,391;922,391;922,391;923,391;924,391;924,391;925,390;926,390;927,390;928,389;930,387;931,386;932,386;933,385;934,384;935,384;935,383;936,383;937,382;938,382;938,381;939,381;940,380;941,380;941,379;942,379;943,379;944,378;944,377;945,376;946,376;946,375;947,374;947,373;947,373;947,372;947,371;947,371;947,369;947,368;947,368;947,367;947,366;947,366;947,365;947,365;946,364;946,363;946,362;946,362;946,361;945,361;945,361;945,361;945,361;945,360;945,360;945,360;945,360;944,359;944,359;943,358;943,358;943,358;
Artery; POLYGON; 237, 28, 36; 886,364;886,363;885,363;885,363;884,363;884,363;883,363;883,363;882,363;882,363;881,363;881,363;881,363;880,363;880,363;879,363;878,363;878,363;878,363;877,363;876,363;875,362;875,362;875,362;874,362;874,362;873,362;873,361;872,361;871,361;871,361;870,361;870,361;870,361;869,361;868,361;868,360;867,360;867,360;866,360;865,360;865,360;864,360;864,360;863,359;863,359;863,359;862,359;862,359;862,359;861,359;861,359;861,359;860,359;860,359;859,359;859,359;858,359;858,359;858,359;857,360;857,360;857,361;857,361;857,361;857,361;856,362;856,362;856,362;855,363;855,363;855,364;855,365;854,366;854,367;854,368;854,368;854,369;854,370;854,371;855,372;855,373;855,373;855,374;856,375;856,376;857,377;857,377;858,378;859,379;860,379;861,380;862,381;863,381;865,382;865,383;866,383;867,383;869,383;869,383;871,384;873,384;875,384;876,384;877,384;877,384;878,384;879,384;880,384;883,384;886,384;886,384;888,384;889,384;890,384;891,384;891,384;892,384;893,384;893,384;894,384;895,384;895,384;
Artery; POLYGON; 237, 28, 36; 732,347;733,347;734,346;735,346;735,346;736,345;737,345;737,345;737,345;738,345;738,345;739,345;739,345;740,345;740,345;740,345;741,345;742,345;742,345;743,345;743,345;743,345;744,345;744,345;745,345;746,345;746,345;747,345;747,345;747,345;748,345;748,345;748,345;749,345;749,345;749,345;750,345;750,345;751,345;751,345;752,345;752,346;752,346;753,346;753,346;754,346;755,346;756,346;756,346;757,346;758,346;759,346;759,346;760,345;761,345;762,344;762,343;763,342;763,341;764,341;764,340;764,339;764,339;764,338;764,338;764,338;763,337;763,336;762,336;762,336;761,335;761,335;760,334;759,334;758,334;758,333;757,333;
Artery; POLYGON; 237, 28, 36; 731,345;731,345;732,345;732,345;733,345;734,345;735,344;735,344;736,344;736,344;737,344;737,344;737,344;738,344;738,344;738,344;739,344;739,344;739,344;740,344;740,344;741,344;741,344;741,344;742,344;742,344;743,344;744,343;744,343;745,343;745,342;746,342;747,341;748,340;748,340;749,339;749,339;750,338;750,338;750,338;750,337;750,337;750,337;750,336;749,336;748,336;747,335;746,335;745,335;744,335;744,335;743,334;742,334;741,334;740,334;739,334;738,334;738,335;736,336;735,336;734,336;733,336;733,336;732,336;732,337;731,337;730,337;730,338;730,338;730,339;730,339;730,340;730,340;730,341;730,341;730,342;730,343;730,343;730,344;730,344;730,344;730,344;
Artery; POLYGON; 237, 28, 36; 754,345;754,345;755,345;755,346;756,346;756,346;756,347;757,347;758,347;759,347;759,347;759,347;759,347;760,347;760,347;760,348;761,348;761,348;761,348;762,349;762,349;762,349;763,349;763,349;763,350;763,350;764,350;764,350;764,350;765,350;765,350;766,351;766,351;766,351;767,351;767,351;767,351;768,351;768,351;769,351;769,351;770,351;770,351;770,351;770,350;770,350;771,350;771,350;771,350;772,349;772,349;772,349;772,348;773,348;773,348;773,347;774,346;774,346;774,345;774,345;774,344;774,344;774,343;773,343;772,342;771,341;771,340;770,340;769,340;768,340;768,340;767,340;766,339;763,339;762,339;761,339;761,339;760,339;760,339;759,339;758,339;757,339;757,339;
Artery; POLYGON; 237, 28, 36; 771,350;771,350;771,350;771,350;772,350;772,350;772,350;773,350;773,350;773,351;774,351;774,351;774,351;774,351;775,351;775,351;775,351;775,351;776,351;776,351;777,351;777,351;777,351;777,351;777,351;778,351;778,352;778,352;779,352;779,352;779,352;779,352;780,352;780,352;780,352;781,352;781,353;782,353;782,353;782,353;783,353;783,353;783,353;784,353;784,353;785,353;785,353;786,353;786,353;786,353;787,352;787,352;787,352;788,352;788,351;788,351;788,351;788,350;788,350;788,349;788,349;788,349;788,348;787,347;787,347;787,347;786,346;786,346;785,346;784,345;783,345;782,345;780,344;779,343;778,343;777,342;777,342;776,342;775,342;774,342;773,342;771,342;770,342;769,342;769,342;768,342;768,342;768,342;767,342;767,342;
Artery; POLYGON; 237, 28, 36; 725,331;725,331;725,331;726,331;727,330;728,329;729,329;729,329;730,329;730,328;730,328;731,328;731,328;731,328;731,328;732,328;732,328;733,328;733,328;734,327;734,327;735,327;735,327;736,327;737,327;737,327;738,327;738,327;738,327;738,326;739,326;739,326;740,326;741,326;742,326;743,326;743,326;744,326;744,326;745,326;746,326;746,326;747,326;747,326;748,326;748,326;748,326;749,327;749,327;749,327;749,328;750,328;750,329;750,329;750,329;750,329;750,329;750,330;751,330;
Artery; POLYGON; 237, 28, 36; 746,326;746,326;747,326;747,326;748,326;748,326;749,326;749,326;749,326;750,326;750,326;751,326;751,325;751,325;752,325;753,325;753,325;754,325;754,325;754,325;755,325;755,325;756,325;756,325;756,326;756,326;757,326;757,326;758,326;758,326;758,326;759,326;759,326;759,326;760,326;760,326;761,326;761,326;762,326;762,326;762,326;763,326;763,326;764,326;764,326;764,326;764,327;765,327;766,327;766,327;766,327;766,327;767,327;767,327;768,327;768,327;768,327;768,327;769,327;769,327;770,327;770,328;770,328;771,328;771,328;771,329;772,329;772,329;772,329;772,329;773,330;773,330;773,331;773,331;774,332;774,332;774,333;774,333;774,333;774,334;775,334;775,334;775,334;775,335;775,335;775,335;775,336;775,336;775,336;775,337;775,338;775,338;775,339;775,339;774,340;774,340;774,341;774,341;773,341;773,341;773,342;772,342;772,342;772,342;771,343;771,343;771,343;771,344;771,344;771,345;770,345;
Artery; POLYGON; 237, 28, 36; 769,330;770,330;770,330;771,330;771,330;772,330;772,330;773,330;773,330;774,330;774,330;775,330;775,330;775,330;776,330;776,330;777,330;777,330;778,330;778,330;778,331;779,331;779,331;779,331;780,331;781,331;781,331;782,332;782,332;783,332;783,332;784,333;784,333;784,333;785,333;785,333;786,333;786,333;786,333;786,333;787,334;787,334;788,334;788,334;789,335;789,335;789,336;790,336;790,336;790,336;790,336;791,336;791,337;791,337;791,337;792,338;792,338;792,338;792,339;793,339;793,340;793,340;793,341;793,341;793,342;793,342;793,342;793,343;793,343;792,344;792,344;792,344;792,344;791,345;791,345;790,346;790,346;789,346;789,347;788,347;788,347;788,348;788,348;787,348;787,348;786,348;786,348;785,348;785,349;785,349;784,349;784,349;783,349;
